	Brain_1.CEL	Brain_2.CEL	Fetal_brain_1.CEL	Fetal_brain_2.CEL	Fetal_liver_1.CEL	Fetal_liver_2.CEL	Liver_1.CEL	Liver_2.CEL
41593_at	582.716703867409	614.873793479667	576.387325511524	592.307103213857	600.123232901737	613.61630232511	617.862561419878	573.206143270846
41594_at	940.391428032267	926.505500260933	1140.40046750487	1088.25470249545	848.611169453886	856.62105497262	809.478220027004	829.919463175834
41595_at	662.54226860816	605.48811948651	731.846672983103	765.365786898861	567.538266117095	593.080408539706	601.640405388663	639.15333988752
41596_s_at	798.516693493319	740.958927761036	903.59479299426	843.06802220313	1021.14896404723	1064.93286405412	1532.00461052668	1290.9844743796
41597_s_at	805.58774492821	849.550767864844	565.715198606277	549.646792269246	672.420940192712	684.099110225101	691.339430182452	541.720491056548
41598_at	2666.36278204333	2267.82318908196	2543.35246073157	2605.93424617127	2015.55719294572	2083.10534555786	1885.70881263647	1734.13866928111
41599_at	504.523315250762	495.303162881061	506.416674900484	492.767584818017	518.932569156614	565.560601672341	599.342500708583	607.945312145629
416_s_at	1137.27953988966	1241.66953570164	1521.93258753846	1406.2212002844	1352.39226594617	1254.41383514443	1215.09195734137	1256.73392640072
41600_at	938.557090580762	929.032379602509	943.271242121125	976.356859094371	770.428156909312	749.844263095125	654.124148028943	700.459780612984
41601_at	436.537114009475	386.875414731349	415.525795175517	445.88822944219	400.52435129575	399.605222893124	394.725341217076	367.932222136743
41602_at	3928.34433043674	4177.55659882917	1864.24152407056	1780.34897902563	1106.34785921292	1042.58026626971	1389.04225209853	1274.35738649017
41603_at	1047.60091112125	1056.02247831519	977.280171725741	923.449578609636	1115.1664589318	1096.98120563726	1360.66600389993	1138.28861529022
41604_at	1561.71499424778	1164.87094385529	2579.03331079259	2728.30435080576	564.608393730137	609.533359460455	540.30574288443	571.358437907762
41605_at	491.963303553053	538.964672416995	465.910210851087	470.376800006848	482.010044339664	500.877597958255	549.132611870566	552.888063303631
41606_at	1832.10905338068	1710.73078205803	1386.46413817717	1452.67725533071	1401.51150247779	1381.33763453717	1541.55229476165	1416.63351777062
41607_at	367.410264803306	317.912807420936	344.06627547256	323.262990003111	406.390870036825	391.162373182995	398.676961262856	385.581351859081
41608_at	423.016824351263	377.455484057572	382.55317325834	385.641444274481	469.096358480088	512.760503169774	525.602442620544	558.344234545617
41609_at	1177.28126159526	1276.96875579043	968.010394327839	938.623734345252	1119.34350870152	1164.38685429883	1554.73510004525	1725.60745924117
41610_at	830.954515337408	780.638193137097	896.69250954724	873.439013154166	980.3656532707	869.829282706706	905.148787246677	901.638937547681
41611_at	314.259299528424	352.390005421067	312.058854572573	368.105135648696	333.262068135504	345.081523827593	350.795373483376	325.656413963589
41612_at	733.010595711614	802.116736681474	883.95730672333	857.231007817382	546.243592431425	605.050821100029	591.501530605172	576.380810909424
41613_at	680.954373343849	667.968352859306	633.163847495449	648.158778399155	705.312568914154	651.736304456284	764.445960250151	683.028133107027
41614_at	1563.11320876586	1549.36515974414	1588.55544193178	1801.59206428682	1528.54608783532	1550.59800965194	1926.77863720265	1699.86062125956
41615_at	266.37362614109	283.073892717438	280.702755428336	283.376690092749	289.522880293482	285.053858540173	283.787826280137	298.152606777949
41616_at	786.753590776741	753.111020509326	587.323580012504	516.805485924637	660.171153943592	581.739561374661	862.119748664854	990.748422571351
41617_at	1085.23540696967	1018.02796619775	903.821513672208	843.448090089177	1846.45756594794	1845.21156046434	1081.25543967253	1110.02650331463
41618_at	595.931470177311	556.999186187634	687.246457487813	731.397921489804	738.730810444865	845.084937519064	872.055441927511	965.293722737556
41619_at	2072.80856645714	2139.04447282884	2759.68431624282	2588.13048792999	1965.73381687367	2063.31366102265	2181.60570839698	2385.06265555252
41620_at	1083.16890558589	916.803787615485	882.872569324095	984.911203674493	406.473311323492	549.580004275732	356.179004239886	363.907902047635
41621_i_at	362.144300503785	327.884253806786	341.514972544527	336.97951736789	328.483044689583	314.605930756085	361.50223860281	358.296141047207
41622_r_at	411.948030163956	386.01439207221	426.414617300773	420.821245157083	444.48593153142	428.606222874769	440.168806902768	474.805812635655
41623_s_at	731.911411064984	624.963188452	754.921636135922	658.321938350423	819.774783379525	739.339285539085	864.854457432781	1008.88675775199
41624_r_at	9633.11705254062	12941.015733087	8832.59482246193	7610.78654415858	12661.7155419721	12567.0599455108	12671.8669965901	12664.6483168821
41625_at	525.58937556748	531.319989354498	868.853108251847	962.847569809883	405.600942668869	447.842091035867	393.560263109465	413.51226062661
41626_at	448.309231462376	528.062168094677	475.529224118258	455.652692203195	446.271648508841	513.429147643604	528.769998999207	503.729899124722
41627_at	1371.25014864298	1193.22848205041	1465.86566248131	1212.28887130058	1539.67133955134	1247.72472389852	1471.63611455549	1440.52884436762
41628_at	301.812090062436	323.391008889749	310.612643720437	346.571852338493	261.232658340134	250.623257395345	277.92321208608	288.628893155785
41629_at	341.421967864143	344.025769752173	316.081097046633	298.596586931304	2461.44182161397	2901.84445963201	2667.4145295102	1940.77534218591
41630_at	438.487345859406	460.205425905079	520.372274694253	500.865450706022	477.450013698759	450.053652105347	519.415441138359	542.275631030266
41631_f_at	498.524700097461	483.423217264149	626.893602944895	581.976107416568	608.860460975714	651.202945681509	642.077727669816	729.592021057673
41632_at	312.435570138944	376.645675663567	345.632604166259	364.48686115007	372.19522286478	394.362532334285	288.111434838965	299.451278003685
41633_at	1837.80865262283	2070.27398819649	1857.26351805111	1646.50519442348	1801.12026551472	1712.74676603728	1944.94790285878	1998.6598110165
41634_at	886.991588008305	774.111736151795	932.723857732498	1096.09363351343	321.645463930114	362.052754450425	364.473547593898	376.610722979011
41635_at	800.202789413701	697.791541888077	939.290791322257	1043.15071772461	633.086461327386	682.364030511796	488.12048028763	422.951783844724
41636_at	1365.25926652581	1520.49796392747	1462.28760418675	1520.43523493353	1463.01540059691	1399.77668692944	2197.2997369358	2265.61066130658
41637_at	1754.96685604553	2019.2932373322	844.522203855599	835.730682408612	1200.80333692392	1263.37928422659	2176.93826944214	1933.92995731951
41638_at	438.657418602099	383.302232344687	458.635153747549	488.547386240939	318.803278102878	291.636352138721	292.067781304082	278.576448237643
41639_at	440.850913776348	437.835192989755	486.717018571052	430.824444000187	551.457807027602	568.986409863385	496.009245012753	507.22011669436
41640_at	710.488455541685	765.932631973983	579.713257711172	628.813469145051	631.466144811405	663.33220239386	734.803351715051	664.235585895677
41641_at	773.545352642622	756.3099634707	784.069338211078	718.130490703874	837.313754553568	759.789178486815	874.742204831769	928.016066140718
41642_at	401.925678701242	351.12967182472	746.868935121666	747.333463016882	325.160256941445	309.727197618328	291.762619143692	302.155883471222
41643_at	420.147068743392	398.937478276938	545.671192656414	575.906921762307	448.024352323539	432.009368163082	460.290976920644	473.900406464985
41644_at	1853.07829643091	2194.69426775568	1624.41949988075	1469.4347503458	1437.03547255732	1352.29515115623	1243.99270833772	1454.63633301148
41645_at	1381.19174319092	1475.272315676	1360.58763611694	1117.38026239736	1292.21732489682	1172.89295002049	894.200130039944	958.681302950082
41646_at	373.26005667422	385.931220454467	444.326136924844	439.910293060272	314.118400041776	327.658903988869	361.825630900137	396.725282006172
41647_at	606.617260770238	570.549226969183	728.176376103126	672.79519759525	632.876102234488	596.271328421021	652.576174921248	692.705449923089
41648_at	2048.30500036795	2233.40138514826	2182.20803714255	2331.18672311231	3582.15008905216	3721.66471668734	4525.15705167355	3891.45924225178
41649_at	1619.11182709731	2143.60706664029	2170.5306838921	2045.84322679861	1729.09145965953	1698.48525324466	1632.76454052937	1799.53863991981
41650_at	1138.81493230139	1233.48068415492	1262.43863716666	1194.33374684321	935.623278912576	954.29383451042	1156.0229998207	994.748617720443
41651_at	494.44849728325	482.712710887966	504.387385825934	554.590211504392	424.218090273689	454.593220907286	417.75409065568	419.499364520542
41652_at	726.276660019853	747.940044817489	723.030498086467	673.638049332329	812.934115134767	715.800796834941	848.807575142005	901.507312249308
41653_at	832.978353180285	915.713349086064	1192.35774032406	990.474575791053	963.996106424757	874.43445801902	947.985703330738	1103.49023326997
41654_at	1125.60216148751	1275.26619949963	1063.09401591411	980.925075726275	1234.8146108923	996.958203660831	1298.19683915299	1486.47610927988
41655_at	501.611352979382	466.576281557332	510.929777187943	473.088100647714	555.554366040679	495.423980739715	492.012491208535	517.716690766238
41656_at	465.397853808081	492.426937907746	590.248706228713	613.2858938057	427.504245695533	449.00153531585	401.018723662066	359.848557402851
41657_at	2450.91707429468	1934.87086303056	1611.97275865664	1488.05006924572	2627.92142370677	2462.96637390989	2484.8257670308	1629.4499760783
41658_at	884.825024714498	909.981778836819	893.989297217763	809.930538506926	970.609861413959	933.212080830696	926.412594626325	978.97724692067
41659_at	1742.48761131093	1880.52249983847	1731.77839924143	1481.59432985076	1853.94668983573	1706.59127216478	1888.85082229079	2005.34351324985
41660_at	647.258077257089	718.832134954414	709.478264581938	609.83334265521	746.897517904444	751.52824932836	734.869714422748	721.739100992268
41661_at	715.385918092574	700.341708810229	809.614664239999	862.237094435713	747.711821795564	892.132542590826	944.347162800677	944.999965732463
41662_at	1275.3784295838	1214.15228395569	956.498827757614	1034.99523301723	413.723871041764	408.447163925064	403.178664178994	375.898270539306
41663_at	723.098989088814	699.020689184443	839.691726211613	912.352294505227	515.266090669544	505.373330621212	471.65409003427	472.459449483488
41664_at	1430.49954730136	1432.66100358415	1470.30634240199	1564.77744366975	1902.95284036355	1992.78011337757	2136.99291497684	1813.53323461326
41665_at	585.576752094552	654.959319217576	555.740001762351	650.861215923823	510.120839454669	579.430323883922	582.025897738108	575.13724150362
41666_at	1536.45342690162	1636.45107734151	845.384430177338	786.232346233149	712.687434913666	598.844565516009	682.421620890591	719.193454466385
41667_s_at	343.151653200204	382.573373890833	314.269430266403	319.378728141884	372.371785563499	398.092380987796	391.513988380962	380.143573903679
41668_r_at	162.92960616142	213.993124267693	168.901751169528	190.638949995698	170.089727759796	183.103231971142	199.394543549941	192.62554534149
41669_at	389.009550899935	387.834584674734	610.770963034255	682.900522842041	386.444610040982	411.739768345844	395.41743247777	376.488260753778
41670_at	1086.70886628849	823.905147515495	1100.66760051453	891.424813485978	1667.46203467442	1439.65488909799	957.155113386952	993.265325386153
41671_at	586.222158235179	700.637817371799	599.389004128995	755.711660280916	567.246752453787	653.240996263797	772.573098607509	693.736017219816
41672_at	694.901526062779	744.860764504675	632.252699525871	617.171614714196	646.525634953766	620.771501662487	718.029965326184	672.240427337222
41673_at	329.913050064633	336.209054500333	406.425128947191	435.997797842125	260.83602404105	274.030485768211	313.146979683828	305.12371941469
41674_at	511.897704480117	466.888115960029	723.508848971493	739.228475273062	341.0591312208	347.090757728483	364.925966918331	401.673565013736
41675_at	4455.23817053353	4562.49911607614	3223.29216792444	3485.45596078278	559.171236328612	503.091425575443	516.534277529533	582.348096983656
41676_at	565.748890353319	467.898444504928	608.352977809007	545.481512153402	576.243293823694	533.418793030677	579.040656739599	617.215666166318
41677_at	590.183867908049	570.431400313234	584.578816274443	618.631100135499	675.306513663773	709.982926526623	787.626853437503	677.309236903674
41678_at	570.843145531549	697.847516686252	1130.55232276971	854.417509694101	630.491297245026	701.780418530102	664.88460924187	668.140406048394
41679_at	761.40096581095	789.362954792292	605.248046995967	619.165969198668	418.38101024162	396.048303361979	420.024140110291	424.579923456059
41680_at	409.413963696955	483.575816799417	425.821556284156	429.093124057144	476.878053549426	470.030311681682	475.902228510771	478.86045359604
41681_at	383.659247073541	354.467884988466	379.656606248228	363.722156190626	428.404923397052	443.395891304123	401.220147577236	401.116397477157
41682_s_at	321.792422771357	305.424649079755	298.644660414425	297.966496674321	360.841202194797	343.517521373618	429.743905488318	417.91910869018
41683_i_at	253.163155496719	267.585770305062	218.615086573398	225.584772450304	245.193006285526	230.892156722869	262.420568747864	252.107634613769
